"Vecinos vs porcentaje" 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81 83 85 87 89 91 93 95 97 99
41 0,708955417 0,793615838 0,851564291 0,837952639 0,879294459 0,885178469 0,898062073 0,89452619 0,900780567 0,90849272 0,908087019 0,902890598 0,905356541 0,917245277 0,916424789 0,91996451 0,919845077 0,922259145 0,91875105 0,924043174 0,922035317 0,928665444 0,926005139 0,928821065 0,931537894 0,928922992 0,930726397 0,932326813 0,934638036 0,9298168 0,939290997 0,93307373 0,936273235 0,935704946 0,942260085 0,940308769 0,941807815 0,942588792 0,940368427 0,944801931 0,942299309 0,938294241 0,942995778 0,945367261 0,947318772 0,940884564 0,942057609 0,934705213 0,943715773 0,959241974
43 0,705850686 0,790415388 0,849624874 0,835580213 0,877326971 0,884094599 0,896654558 0,893290691 0,899811973 0,906920653 0,907442696 0,901901436 0,904798152 0,916843785 0,915296869 0,918985166 0,918094103 0,921052078 0,917519447 0,923217874 0,920631323 0,928355215 0,924991223 0,928379947 0,930594866 0,928136953 0,929756485 0,931783425 0,934508597 0,92874002 0,93867103 0,931443674 0,935530511 0,934368319 0,941572797 0,940233379 0,941073098 0,941530697 0,940233239 0,94411578 0,940391248 0,937758692 0,942005844 0,945014594 0,946675932 0,938142464 0,940008744 0,934692261 0,945551254 0,961873553
45 0,701960323 0,786440514 0,84715142 0,833325676 0,875241176 0,883184834 0,89493209 0,892419278 0,898884975 0,906303574 0,905961872 0,900321539 0,903296744 0,915742534 0,914241666 0,917555743 0,917722554 0,920111866 0,916531655 0,922825184 0,919749728 0,927363017 0,92378269 0,927350165 0,929639984 0,927929096 0,92865247 0,930907768 0,933230775 0,92794016 0,937804603 0,930863043 0,935050492 0,933722687 0,940808149 0,939153851 0,940886597 0,941712754 0,939384513 0,943096437 0,941167104 0,937653924 0,94152502 0,945026638 0,945808226 0,93760491 0,937957847 0,932436497 0,942814872 0,959241974
47 0,697714623 0,783738097 0,84534469 0,831165545 0,873609314 0,882385848 0,894261449 0,891377286 0,897321668 0,905351006 0,905413985 0,899482154 0,90211983 0,914329894 0,913348072 0,916536558 0,916093945 0,91901282 0,915265215 0,921276721 0,918770473 0,926819291 0,922821038 0,926466622 0,928883706 0,926671368 0,928150987 0,929708041 0,93213705 0,927617114 0,936961234 0,930139981 0,934574211 0,933680686 0,94006271 0,938897568 0,939523829 0,941299741 0,939281012 0,94265318 0,940695797 0,937216637 0,942370873 0,94348966 0,945159104 0,936555501 0,937194771 0,932310454 0,943152239 0,959241974
49 0,693843512 0,780607382 0,84368665 0,829700727 0,872832842 0,880914259 0,892974259 0,889937005 0,896390522 0,903856561 0,9044124 0,898419531 0,900913639 0,913365321 0,911990054 0,915765463 0,915508186 0,91821014 0,914679463 0,920210874 0,918845352 0,926352756 0,922187307 0,925734781 0,928244508 0,925597589 0,926551255 0,929368092 0,931669707 0,926905785 0,936128469 0,929064415 0,934222892 0,932608425 0,938838734 0,938829116 0,93800482 0,94120168 0,938481151 0,941949847 0,940697379 0,936110566 0,940753929 0,942207053 0,943359502 0,936017409 0,936520026 0,932403766 0,940732884 0,959241974
51 0,689555854 0,778734091 0,841068609 0,82748236 0,870609318 0,879843908 0,891883409 0,888731837 0,895199345 0,903224376 0,903329149 0,897140615 0,899659308 0,912931943 0,911167235 0,915059586 0,915133896 0,918180761 0,914076667 0,919263037 0,918116313 0,925204027 0,921079782 0,924604027 0,927478446 0,925490354 0,925885568 0,92879039 0,931052356 0,926537221 0,935500141 0,927454133 0,933510487 0,931717751 0,938146852 0,938374551 0,937644862 0,940832251 0,937540738 0,941226138 0,939570318 0,934821411 0,941269768 0,942605428 0,942901571 0,935719467 0,935766345 0,931822334 0,940732884 0,959241974
53 0,685388143 0,776363237 0,838905252 0,825341145 0,869092125 0,878131281 0,890940732 0,88754716 0,894075435 0,901751501 0,902378031 0,895921586 0,898604247 0,911635346 0,910199125 0,914305988 0,914827565 0,916855997 0,912448214 0,918086104 0,917101439 0,925050366 0,920519188 0,923806288 0,927347224 0,924818094 0,924453464 0,928106578 0,93025246 0,925752172 0,934652528 0,927650255 0,932831929 0,931499456 0,938443219 0,937816819 0,937127228 0,940093845 0,936032628 0,94023466 0,938695368 0,934084133 0,939601244 0,9419959 0,94180849 0,936567047 0,936159087 0,930342039 0,94223378 0,956464196
55 0,681879071 0,774155629 0,836527587 0,822780404 0,86827166 0,876555398 0,889626552 0,88650773 0,894184519 0,901125784 0,901802807 0,894374925 0,897858159 0,911108192 0,909529565 0,913668311 0,913616617 0,915624159 0,912382996 0,918094541 0,916461761 0,924219754 0,919777238 0,922856245 0,926715114 0,9244475 0,9241028 0,927125732 0,929365255 0,924747339 0,933964238 0,926731128 0,931417192 0,931050741 0,937416651 0,936669128 0,936772429 0,939696769 0,934542192 0,939619726 0,937669633 0,933549847 0,939584801 0,941270514 0,941398716 0,935209389 0,937147333 0,92932815 0,943126638 0,954025172
57 0,677596765 0,771876766 0,834854799 0,821952082 0,866781759 0,875296532 0,887920395 0,885645681 0,892977526 0,89965362 0,901463776 0,893354677 0,89698883 0,910355937 0,90890904 0,912636014 0,912917888 0,914935165 0,911216185 0,917057629 0,91565684 0,923411817 0,918899508 0,921870336 0,925851985 0,923363258 0,923384075 0,926273713 0,929070093 0,924037835 0,933324702 0,926608164 0,931497722 0,929677391 0,937015748 0,936857715 0,93679425 0,939515582 0,934854313 0,939287643 0,936638345 0,932233747 0,93843641 0,940747622 0,939824166 0,934428387 0,937468877 0,928825637 0,944746097 0,954025172
59 0,675398159 0,769658224 0,833203361 0,820504829 0,865113521 0,874295821 0,887204426 0,883952639 0,89114838 0,898398864 0,899724524 0,892837775 0,895595211 0,909083586 0,907972365 0,912064205 0,911331207 0,913686601 0,910467796 0,91643333 0,914586458 0,922264893 0,917890608 0,921300344 0,924953116 0,922568665 0,922504238 0,92646988 0,92909571 0,923350402 0,932999818 0,925788576 0,931737851 0,929087923 0,936905722 0,935979145 0,935912163 0,93895862 0,934958858 0,93768422 0,936405167 0,93107629 0,937739527 0,940059021 0,939336258 0,933393936 0,937117345 0,92828315 0,942313629 0,954025172
61 0,671600031 0,767696325 0,831427657 0,819965877 0,86321148 0,873469587 0,886655531 0,883680662 0,890401795 0,897484011 0,898850521 0,891572116 0,894752321 0,908247573 0,907073999 0,911337548 0,910571452 0,912508405 0,909339219 0,915178329 0,913871164 0,92166879 0,916957534 0,92135238 0,924508646 0,92203143 0,922338109 0,926165917 0,928584112 0,923065083 0,932647999 0,924574351 0,931700643 0,929094846 0,936352492 0,934299672 0,935721977 0,938375377 0,934542263 0,936711384 0,934993428 0,930732406 0,936891079 0,938880888 0,938065023 0,932264273 0,934655054 0,928763492 0,943133194 0,951247394
63 0,667719809 0,765187376 0,829391477 0,817499952 0,862213956 0,871731425 0,884775603 0,882669945 0,888677154 0,896493594 0,897117394 0,890406218 0,893999259 0,907232281 0,905710303 0,910489895 0,909666146 0,911801924 0,908555105 0,914981109 0,91284002 0,92032445 0,916394311 0,920251498 0,924204547 0,921549506 0,921075483 0,925050088 0,927847086 0,922113629 0,931587636 0,924566528 0,930625536 0,928150213 0,935830667 0,934963675 0,934586336 0,938477286 0,933287115 0,936935664 0,934971462 0,930467358 0,936899958 0,938027943 0,939845487 0,931447968 0,93430739 0,928165689 0,941507178 0,951247394
65 0,664255362 0,762835336 0,82801063 0,816237112 0,860635955 0,870211074 0,883718712 0,881102052 0,888819242 0,895671439 0,896234368 0,889479233 0,893192762 0,906872368 0,904914644 0,909857371 0,909220154 0,911832656 0,908029558 0,913989868 0,912270728 0,920267333 0,91576147 0,919703309 0,923250551 0,920525134 0,921075189 0,924292826 0,927054777 0,921570446 0,931409387 0,923193413 0,929439194 0,928134517 0,935275274 0,933966013 0,934296166 0,938091025 0,932464024 0,937300584 0,934942732 0,930640574 0,935916176 0,938175953 0,938946004 0,931959316 0,933306041 0,927628055 0,941507178 0,94880837
67 0,660285003 0,760065659 0,826419043 0,815282213 0,859452938 0,869163824 0,883066457 0,879709257 0,88796529 0,894753455 0,895074149 0,888251493 0,891561981 0,905791905 0,904422569 0,908676745 0,908519034 0,91068253 0,907858784 0,91293838 0,91171288 0,919754679 0,915304196 0,919379138 0,922034188 0,920149268 0,920620188 0,923905592 0,92651612 0,921559188 0,930415401 0,922592733 0,929371986 0,927087665 0,934824426 0,933896196 0,934571014 0,937599445 0,931995512 0,937067519 0,935076664 0,929734192 0,93587576 0,938560082 0,938279688 0,930672812 0,932195284 0,926534844 0,940572598 0,94880837
69 0,655316656 0,757911151 0,824285622 0,81325553 0,858019633 0,868044404 0,882083191 0,879449789 0,886858259 0,894269965 0,894918312 0,887542745 0,890907968 0,905041195 0,903044618 0,908106575 0,907494587 0,91010022 0,906481584 0,912163242 0,911161356 0,918843528 0,914683758 0,918692234 0,920837161 0,918852491 0,919863388 0,923393211 0,925420114 0,920983603 0,929753893 0,92235172 0,928175906 0,92594013 0,934110837 0,933059546 0,934624528 0,936455914 0,931067374 0,936355889 0,935207731 0,930005858 0,935261719 0,93779486 0,937353577 0,929669838 0,930408207 0,925544745 0,940606277 0,94880837
71 0,651806863 0,755500766 0,822074089 0,811255799 0,856973501 0,866387549 0,880980969 0,878733636 0,885322468 0,893307625 0,893770256 0,886975397 0,889942026 0,904317306 0,902379735 0,907896399 0,907271462 0,909056422 0,905858447 0,911516333 0,910493368 0,918313703 0,913832555 0,918051919 0,920034742 0,918279146 0,918604387 0,922803104 0,92485525 0,920561798 0,928523385 0,922416208 0,928321677 0,925511547 0,93343468 0,932980546 0,933999692 0,935751532 0,930943981 0,935693646 0,93443756 0,928891209 0,934908796 0,937642022 0,937142802 0,928834298 0,930763939 0,925524331 0,93877884 0,94880837
73 0,648278819 0,753253778 0,820702367 0,809694658 0,855905787 0,865637552 0,880003259 0,87783591 0,88431258 0,892679551 0,893224892 0,885501808 0,889166861 0,903585575 0,901594652 0,906914284 0,90668695 0,908526526 0,905140217 0,911397108 0,909826671 0,917751433 0,913005592 0,917968075 0,91977151 0,917498852 0,918041223 0,922349893 0,924516762 0,920322259 0,928580558 0,922150228 0,92707172 0,92527507 0,932474848 0,932253406 0,933997695 0,935073549 0,930325051 0,93555528 0,933689741 0,929060174 0,933630567 0,937227943 0,936221672 0,929086231 0,931339834 0,925045642 0,937165937 0,946369345
75 0,644100197 0,750863466 0,81845356 0,807849996 0,855280595 0,863763123 0,878744325 0,877241158 0,883207115 0,891790423 0,892607659 0,884771414 0,887707524 0,90298719 0,900609738 0,906261004 0,90563976 0,907729155 0,90482561 0,910617627 0,90904769 0,917505605 0,912660024 0,917504606 0,919196613 0,917306802 0,917277994 0,921768215 0,923947141 0,919792862 0,927973788 0,921161242 0,926722693 0,924320367 0,932407827 0,931923078 0,933718417 0,934318273 0,93033988 0,934985489 0,933172676 0,928919532 0,933610027 0,936463584 0,935767592 0,927761866 0,92967695 0,92549285 0,93877884 0,946369345
77 0,640571026 0,748554785 0,817192895 0,806278146 0,85398974 0,863522579 0,878235924 0,875700774 0,88224223 0,891028956 0,892044174 0,883975888 0,886842711 0,902524592 0,899860591 0,905577144 0,904946211 0,906991975 0,904184684 0,910152371 0,908725311 0,916591811 0,911900488 0,916682093 0,918794248 0,916675827 0,915959868 0,920998048 0,923729284 0,918904685 0,928103788 0,920893803 0,925641536 0,924172806 0,9321451 0,931224768 0,933458081 0,934613279 0,929555655 0,933641636 0,931881111 0,928911552 0,93310498 0,935392496 0,935770557 0,926700858 0,929634074 0,924937677 0,937972389 0,945867193
79 0,636318409 0,746953727 0,815602804 0,803940899 0,85266188 0,862724989 0,876427732 0,874470249 0,881055484 0,890479147 0,891084975 0,883394828 0,886034407 0,901860064 0,898757272 0,904843177 0,904194889 0,906124962 0,903901471 0,909021401 0,908196986 0,916399818 0,911321018 0,915575777 0,918362605 0,915844337 0,915633049 0,920661782 0,923101151 0,917990006 0,926814026 0,920464777 0,925228726 0,924391037 0,931802185 0,930976324 0,933035516 0,933916258 0,928809045 0,933571325 0,932287976 0,928538329 0,932588851 0,935573765 0,935066989 0,92724418 0,929639686 0,92448719 0,937972389 0,942926017
81 0,63304049 0,745179872 0,815027591 0,802942856 0,851434133 0,861363757 0,875247198 0,873763175 0,880287203 0,889370718 0,890169328 0,882225936 0,885196327 0,901002102 0,898032227 0,904632774 0,904121782 0,905250353 0,903230666 0,908253842 0,907478916 0,915745381 0,910569615 0,914986818 0,917984264 0,915513858 0,915394867 0,919892445 0,922991223 0,917456426 0,926630907 0,918708081 0,924642123 0,923799603 0,931373953 0,93014815 0,932212129 0,933696438 0,928825104 0,932982561 0,931888184 0,926944379 0,932041607 0,935138001 0,933947021 0,925607459 0,930350347 0,923405355 0,937972389 0,94378386
83 0,629764417 0,743480362 0,813396868 0,801523044 0,850668492 0,860832357 0,874410847 0,872897759 0,879721661 0,888307446 0,890072863 0,881812264 0,88463343 0,899912587 0,897539905 0,903444521 0,903345941 0,904773923 0,902242575 0,90753562 0,906887965 0,915382533 0,910114883 0,914665612 0,917508258 0,915331321 0,91507712 0,920179696 0,922060759 0,917831471 0,92573633 0,91836124 0,924454619 0,923355275 0,930968095 0,929720648 0,931696281 0,932646052 0,928207839 0,932514892 0,931359638 0,926093463 0,931113623 0,934538874 0,934405099 0,925066106 0,928560904 0,921980689 0,936178631 0,948661908
85 0,625932468 0,741497368 0,811809955 0,800338603 0,849597588 0,860055259 0,873710994 0,871952326 0,878766094 0,887301736 0,88886118 0,880757289 0,883934509 0,899002234 0,896784229 0,902466779 0,902264348 0,904563555 0,901388602 0,906433507 0,905756953 0,914659929 0,909559826 0,91386573 0,917032461 0,914987238 0,914389017 0,919699646 0,920758252 0,916860727 0,925747827 0,918413609 0,923625384 0,922759766 0,930657932 0,929588909 0,930995316 0,932556462 0,927542837 0,932386299 0,930590094 0,925762717 0,93011694 0,933638426 0,933272277 0,925094897 0,928505089 0,923102043 0,936300202 0,946222884
87 0,62105558 0,739361055 0,80978495 0,799056962 0,848951798 0,858478517 0,8727619 0,871363364 0,877488015 0,886051582 0,888161845 0,87958259 0,883449179 0,897909726 0,896320162 0,902276584 0,902052062 0,904003092 0,901305016 0,906156966 0,904784745 0,914574049 0,90908877 0,913315981 0,916887665 0,914504091 0,913882899 0,919220227 0,920355303 0,916391818 0,925149069 0,918145417 0,923211374 0,921884333 0,930419213 0,929386851 0,930372137 0,932460863 0,927002296 0,93136345 0,930566081 0,925620518 0,930074234 0,932850921 0,932617892 0,92398573 0,927462555 0,920998721 0,937919662 0,946222884
89 0,617236317 0,738231899 0,80932544 0,798222547 0,8480588 0,857745006 0,871387167 0,869509501 0,876857049 0,885709755 0,887703153 0,87897878 0,882218396 0,897079727 0,89547194 0,900816713 0,90132617 0,903286302 0,900998784 0,905479914 0,904653804 0,914333343 0,908307339 0,912411867 0,916380741 0,913685359 0,913370763 0,918505542 0,919900813 0,915643608 0,924828491 0,917593256 0,922730138 0,921728433 0,930249318 0,928714242 0,929934632 0,932357328 0,927220244 0,931130764 0,93043808 0,925218655 0,929371156 0,934023074 0,932156747 0,922901946 0,927424418 0,921541209 0,937225217 0,946222884
