Numero,Vecinos,Porcentaje,Accuracy,Precision,Recall
113,27,5,0.86734335839599,0.870611323049107,0.8653010576546322
114,29,5,0.8655137844611529,0.869210992084756,0.8634298794566437
115,31,5,0.8631077694235589,0.8671833369131425,0.8609469726217396
116,33,5,0.861453634085213,0.8657411676735915,0.8592458943773252
117,35,5,0.858546365914787,0.8631774800438319,0.8562424144437252
118,37,5,0.8568170426065163,0.8619373713649381,0.8544415786447447
119,39,5,0.8543609022556391,0.8597360016633887,0.8518991525776286
120,41,5,0.8519047619047619,0.8573843113416697,0.8493424601577191
121,43,5,0.8489473684210527,0.8548346527421888,0.8463342606869997
122,45,5,0.8470175438596491,0.8534645440353952,0.8443162860561836
123,47,5,0.844812030075188,0.8513408136143891,0.842011631391298
124,49,5,0.8427568922305765,0.8497974943931105,0.8399074568396567
125,51,5,0.8405012531328321,0.8478567391381177,0.8376059597179886
126,53,5,0.8381453634085213,0.8459401971343471,0.8351509892190926
127,55,5,0.8359147869674185,0.8442411930208082,0.8328436531854064
128,57,5,0.8345864661654135,0.8433943805189003,0.8314526623384397
129,59,5,0.8327568922305765,0.8419398343843326,0.8295418995490882
130,61,5,0.8310025062656642,0.8404195348324868,0.8277447725233111
131,63,5,0.8287719298245614,0.8385480261869519,0.8254471094402742
132,65,5,0.8271177944862156,0.8373827244086005,0.8237129670854488
133,67,5,0.8249624060150376,0.835539252941164,0.8215077467887892
134,69,5,0.8229573934837092,0.8336751206674553,0.819441653252286
135,71,5,0.8206015037593984,0.8316922809277042,0.8170321240644437
136,73,5,0.8191979949874687,0.8307948181252423,0.815561374183897
137,75,5,0.8177944862155389,0.8296573240824905,0.8141087875069044
138,77,5,0.8157644110275689,0.8280334399994252,0.8120111437174253
139,79,5,0.8143107769423559,0.826731548660206,0.8104704732486793
140,81,5,0.8125563909774436,0.8253128640804068,0.8086634358939628
141,83,5,0.8108270676691729,0.8238153631690345,0.8068860751165972
142,85,5,0.8081954887218045,0.8216997017780422,0.8041623935301218
143,87,5,0.806390977443609,0.820082239854842,0.8023068614398519
144,89,5,0.804436090225564,0.8184022275306857,0.8003347405277191
145,91,5,0.8024561403508772,0.816775350623853,0.7983081444554748
146,93,5,0.8007518796992481,0.815417773324973,0.7965566119857684
147,95,5,0.7990225563909774,0.8137766064884463,0.7948021618545429
148,97,5,0.7973182957393484,0.8126515081200727,0.7930382156719263
149,99,5,0.7960651629072681,0.8116578188839039,0.7917859179726661
150,1,7,0.8970302099334357,0.8964478545781756,0.8962033820854589
151,3,7,0.8974910394265233,0.8967620875141007,0.8966348175097142
152,5,7,0.8970814132104454,0.8963970536345442,0.896226836897419
153,7,7,0.8979006656426012,0.8974197780008033,0.8970913486754355
154,9,7,0.8952636968766001,0.8948007449881586,0.8943857013649128
155,11,7,0.8929595494111623,0.8926584777806632,0.8920922603484197
156,13,7,0.8899129544290835,0.8898146076730805,0.8890207582134282
157,15,7,0.8876856118791603,0.8877701039375602,0.88674719312741
158,17,7,0.8848182283666155,0.8851264957528387,0.8838161929486132
159,19,7,0.8815668202764977,0.8819696348498143,0.8805147123587427
160,21,7,0.8788530465949821,0.8794227860397891,0.8777586626124911
161,23,7,0.8765488991295443,0.8771937196137619,0.875427539096355
162,25,7,0.8739119303635433,0.8746917238495481,0.8727761420206729
163,27,7,0.8721198156682027,0.8729937155597561,0.8709549936254521
164,29,7,0.8698924731182796,0.8708863371692106,0.8686623663028721
165,31,7,0.868484383000512,0.8695900137031141,0.8672607613236701
166,33,7,0.8659242191500256,0.8670682921855611,0.8646439582416511
167,35,7,0.8633640552995392,0.8646501412634227,0.8620492332282815
168,37,7,0.8613671274961597,0.8626372359966143,0.8599746530667384
169,39,7,0.8587813620071685,0.8600543062247145,0.8573731766681185
170,41,7,0.8564772145417306,0.857852290969174,0.855017223137617
171,43,7,0.8550179211469534,0.8564870770872623,0.8535148990043971
172,45,7,0.854147465437788,0.8557456138384639,0.8526300336950021
173,47,7,0.852252944188428,0.8538198503154362,0.8507200832492927
174,49,7,0.8505888376856119,0.8523486443683617,0.8490178052467501
175,51,7,0.8484639016897081,0.8503534166902516,0.8468248917387349
176,53,7,0.8473374295954941,0.8492458650054792,0.8456529218291712
177,55,7,0.8456989247311828,0.8477585657026381,0.8439728900678343
178,57,7,0.8440348182283666,0.846068296359816,0.8422728685645904
179,59,7,0.8425499231950845,0.8446828794113316,0.8407444858661295
180,61,7,0.8416794674859192,0.8438568929635208,0.839880981813242
181,63,7,0.8396569380440349,0.8419739549228848,0.83778093606727
182,65,7,0.8383512544802867,0.8407376534294505,0.8363882931943796
183,67,7,0.8370199692780338,0.8395258275985775,0.8350027801710033
184,69,7,0.8357654889912954,0.8383520437532457,0.8337215740414624
185,71,7,0.8345366103430619,0.837202692131967,0.8324570007822343
186,73,7,0.8325652841781874,0.8352181630092211,0.8304558408998266
187,75,7,0.8308243727598567,0.8335031035255345,0.8286581623612062
188,77,7,0.8300819252432156,0.8328376045496808,0.827901354865993
189,79,7,0.8290066564260112,0.8318552457882387,0.8267606774813162
190,81,7,0.8281618023553508,0.8310891348550292,0.8258793355844105
191,83,7,0.8270865335381464,0.8300447000371726,0.8248078725460679
192,85,7,0.8262160778289811,0.8292416660589523,0.8239062022006574
193,87,7,0.8249103942652329,0.827995916409353,0.8225889423698476
194,89,7,0.824142345110087,0.82738333208133,0.8217722501009526
195,91,7,0.8223502304147465,0.8255968340350343,0.8199389795536621
196,93,7,0.8207885304659498,0.824105171607416,0.8183277484182285
197,95,7,0.8198924731182796,0.8232510660358248,0.8173939291291502
198,97,7,0.8186635944700461,0.8220713157114995,0.816127527263758
199,99,7,0.8179467485919099,0.8214107153993739,0.8153904878407479
200,1,9,0.9102825745682889,0.9094870203362019,0.9092690869171964
201,3,9,0.9126896912611199,0.9120515269388122,0.9116702139114178
202,5,9,0.9132653061224489,0.9124451803948913,0.9123231877438933
203,7,9,0.9115122972265829,0.910831464932747,0.9105146713279236
204,9,9,0.9097331240188383,0.9091811538761881,0.9086634423346187
205,11,9,0.9071690214547358,0.9065537813602026,0.9060410085126083
206,13,9,0.9051020408163265,0.9045136506707712,0.9039948301012423
207,15,9,0.9020408163265307,0.9015927922584434,0.9008431517682837
208,17,9,0.9008895866038723,0.9005825463464946,0.8995994064304359
209,19,9,0.8990057561486133,0.8987096175972844,0.8977348139329566
210,21,9,0.8952119309262166,0.894902151493439,0.8938211986484503
211,23,9,0.8939037153322867,0.893744164067161,0.8924823758078047
212,25,9,0.8919152276295134,0.8918590278787624,0.8904592252621424
213,27,9,0.889010989010989,0.8890429277758042,0.8874624494098006
214,29,9,0.8881998953427525,0.8883312887532204,0.8866787000238052
215,31,9,0.8872841444270015,0.8875139018997359,0.885739390853361
216,33,9,0.8855572998430141,0.8857506388860432,0.8839824787661075
217,35,9,0.8842229199372057,0.8845305516829232,0.8825808526172996
218,37,9,0.8822082679225537,0.8825323042378077,0.8805030852325846
219,39,9,0.8800104657247514,0.8802725968528786,0.8782490748282946
220,41,9,0.8785714285714286,0.8789746723582799,0.8767819835606536
221,43,9,0.8772108843537415,0.8775667004297929,0.8754191663644268
222,45,9,0.8756933542647828,0.8761245731804586,0.8738609404753375
223,47,9,0.8739403453689168,0.8745368648352496,0.872079803280806
224,49,9,0.8729199372056515,0.8735070864586285,0.8709929385264973
225,51,9,0.8718733647305076,0.872572257303396,0.8699046130216003
226,53,9,0.8699110413396127,0.8707194246109224,0.8678828247478323
227,55,9,0.8682626896912611,0.8690644538873636,0.8661750868368656
228,57,9,0.8670068027210884,0.8679117488031647,0.8648436660256544
229,59,9,0.8650968079539508,0.8661888831355233,0.8629040479709605
230,61,9,0.8636316064887494,0.8647415170511777,0.8613712457000284
231,63,9,0.8622187336473051,0.8633465097841947,0.8599064618826466
232,65,9,0.861250654107797,0.8624663613271142,0.8589069714510638
233,67,9,0.8597331240188383,0.8610853722809211,0.8573615631905728
234,69,9,0.8584249084249084,0.8597580590583584,0.8560028310494145
235,71,9,0.8575091575091575,0.8589412773424133,0.8550361725228353
236,73,9,0.8552590266875981,0.8567725446581722,0.8527384629239959
237,75,9,0.8538461538461538,0.8553996032923286,0.8512847590126311
238,77,9,0.8526164311878598,0.8543208558963913,0.8500080119983322
239,79,9,0.8508110936682365,0.8526061263123508,0.8481148126329001
240,81,9,0.849869178440607,0.8516886956476061,0.8471159474074925
241,83,9,0.8488226059654631,0.8507292975395953,0.8460925736629562
242,85,9,0.8478283621140764,0.8499038147794614,0.8450539405959452
243,87,9,0.8467032967032967,0.8488551097547186,0.8438907213017186
244,89,9,0.8456305599162742,0.847935923182561,0.8427726895842202
245,91,9,0.844348508634223,0.8467406999078724,0.8414637899149694
246,93,9,0.843301936159079,0.845722767115919,0.8403565595107703
247,95,9,0.8422815279958137,0.8446933336811725,0.8392737647265808
248,97,9,0.8411302982731554,0.8437018286702642,0.838064619451784
249,99,9,0.8398482469911042,0.8424367977963654,0.8367240900202315
250,1,11,0.9139914392723382,0.9133164671757854,0.9134042621613736
251,3,11,0.9179507758159443,0.9173720268948925,0.9172924340601478
252,5,11,0.9183520599250936,0.9178004380374467,0.9178214292314385
253,7,11,0.9160513643659711,0.915683926796703,0.9154597886223786
254,9,11,0.9150615302300695,0.9150211693371002,0.9144494120332889
255,11,11,0.9118780096308187,0.9118138604785517,0.9112671352150155
256,13,11,0.9101123595505618,0.9101479526215307,0.9094822117979527
257,15,11,0.90741037988229,0.9075405677411623,0.9067702693977149
258,17,11,0.9056179775280899,0.9057891068027353,0.9049545861731104
259,19,11,0.9034242910647405,0.9037678983165955,0.9026992413170104
260,21,11,0.9012573568753344,0.9017143793253929,0.9005161585131966
261,23,11,0.8994382022471911,0.9000281843869569,0.8986518556164838
262,25,11,0.8977528089887641,0.8985842347143832,0.8969493154197365
263,27,11,0.8958266452648476,0.8967718365974294,0.8949888247616358
264,29,11,0.8938469769930444,0.8949092840204683,0.8929609388397329
265,31,11,0.8923220973782772,0.8933858231523188,0.8914206248745083
266,33,11,0.8908774745853397,0.892104542888292,0.8899432351703297
267,35,11,0.8898341359015516,0.891165883828533,0.8888694654066456
268,37,11,0.8880417335473515,0.8894779435302371,0.8870852105016398
269,39,11,0.886115569823435,0.8876807018712032,0.8851385788377888
270,41,11,0.884804708400214,0.8865626590288013,0.8838032938823874
271,43,11,0.8832263242375602,0.8850055902456786,0.8821943703147894
272,45,11,0.8814874264312467,0.8833488369965311,0.8804378880789647
273,47,11,0.8802300695559122,0.8821316817520526,0.8791424534947575
274,49,11,0.8782236490101659,0.8803253787587637,0.8770993702045052
275,51,11,0.8767790262172285,0.8789587772942511,0.8755999515382339
276,53,11,0.8752541466024613,0.8775235575371994,0.87406419073191
277,55,11,0.8739967897271268,0.8762488226645561,0.8727779384915564
278,57,11,0.8730069555912252,0.8754637156048494,0.8717972068704766
279,59,11,0.8713215623327983,0.8738843601579058,0.870073295742858
280,61,11,0.8707597645799893,0.8733490755629678,0.8694938657390532
281,63,11,0.8701444622792938,0.8729259029101609,0.8688272344595636
282,65,11,0.8688871054039593,0.871645752714573,0.8675687502068963
283,67,11,0.8673622257891921,0.8701511039389498,0.8660334815655473
284,69,11,0.8658640984483681,0.8688507241582302,0.8645022275722823
285,71,11,0.8650882825040128,0.868108109455358,0.8637130568586814
286,73,11,0.8643392188336009,0.8675246961028333,0.8629501304520566
287,75,11,0.8633493846976993,0.8665995766309338,0.8619415547949767
288,77,11,0.8619315141787052,0.8651589088040073,0.8605038520655803
289,79,11,0.8613162118780097,0.8646104307133301,0.859882512504415
290,81,11,0.8610486891385768,0.86444057345952,0.8595917190199973
291,83,11,0.8597645799892991,0.8632313230447508,0.8582559125435976
292,85,11,0.8586944890315676,0.862212148786002,0.8571740370713845
293,87,11,0.8578651685393258,0.8614225230706831,0.8563207531645961
294,89,11,0.8569555912252541,0.8605604902467737,0.8554251518421738
295,91,11,0.8562065275548422,0.8599789637133334,0.8546625449372545
296,93,11,0.8555644729802033,0.8593890382327187,0.8540017227053152
297,95,11,0.8538255751738898,0.8577418660840943,0.8522383429101021
298,97,11,0.8532905296950241,0.8572392652712015,0.8516913517714491
299,99,11,0.8517121455323703,0.8557700388502406,0.850073234707376
300,1,13,0.9231253420908593,0.9227256145995876,0.9224784244331949
301,3,13,0.9264367816091954,0.9260150996969891,0.9258540373224159
302,5,13,0.9275314723590585,0.9270035159584179,0.9270248754410698
303,7,13,0.9267104542966612,0.9263107937073969,0.9262303635302354
304,9,13,0.9235905856595512,0.9231814705789251,0.9230663902388667
305,11,13,0.9220306513409962,0.9216907616566855,0.921512919920563
306,13,13,0.9204980842911877,0.9202428437405228,0.9200119683151355
307,15,13,0.9178708264915162,0.917680811002481,0.9173694738333138
308,17,13,0.9162287903667214,0.916056864854067,0.9156700718436284
309,19,13,0.9142583470169677,0.9140823502128761,0.9136831571027859
310,21,13,0.9128626163108922,0.9127806193008643,0.9122636700768982
311,23,13,0.9117405582922824,0.9116812598218222,0.911139658153085
312,25,13,0.9097153804050355,0.9097156699158239,0.9090685770064411
313,27,13,0.9081280788177339,0.9082269218119847,0.9074618008058835
314,29,13,0.9059386973180077,0.9060432993001404,0.9052210154598799
315,31,13,0.9047892720306513,0.9050387772459034,0.9040294675685978
316,33,13,0.9030377668308702,0.9032676677527458,0.9022440395680548
317,35,13,0.9022441160372194,0.9024590764555122,0.9013945847678972
318,37,13,0.9008757525998905,0.9012159692583437,0.9000290889857645
319,39,13,0.8995347564313082,0.8999278068650156,0.8986549133896895
320,41,13,0.8976190476190476,0.8980677549337204,0.8967098689453469
321,43,13,0.8963875205254516,0.8968470709740348,0.8954381992592465
322,45,13,0.894608648056924,0.8951333249232587,0.8936215046472803
323,47,13,0.8935960591133005,0.8943014879164867,0.8925958339311743
324,49,13,0.8925561029009305,0.8932944440342693,0.8915312544519768
325,51,13,0.8917077175697865,0.892478076753684,0.8906581089449196
326,53,13,0.891023535851122,0.8918345482019164,0.8899575610371677
327,55,13,0.8896825396825396,0.8906106899117591,0.8886193412642429
328,57,13,0.8888341543513957,0.8898604908909148,0.8877421549810764
329,59,13,0.8874657909140667,0.8885238869136461,0.8863252932845807
330,61,13,0.8860700602079913,0.8871613466983298,0.8849222407699482
331,63,13,0.8848659003831417,0.8860173863702583,0.8836727773217291
332,65,13,0.8842364532019704,0.8853481116062756,0.883054363676594
333,67,13,0.883032293377121,0.8841470233556116,0.8818184225609468
334,69,13,0.8820197044334975,0.8832575795510497,0.8807650612950869
335,71,13,0.8810892172961139,0.882357675428133,0.8798230481783589
336,73,13,0.879584017515052,0.8808904709553138,0.878316666761093
337,75,13,0.8787629994526546,0.8801271860073436,0.8774522692347804
338,77,13,0.8776409414340449,0.8790315209068318,0.8763201906691732
339,79,13,0.8767378215654078,0.8780696054240211,0.8753982522577253
340,81,13,0.8757525998905309,0.8770883447025787,0.8743724601960633
341,83,13,0.8750957854406131,0.8764836954840634,0.8736815073775073
342,85,13,0.8737274220032841,0.875209265032488,0.8722768487143675
343,87,13,0.8730979748221127,0.874568943986878,0.8716320972636481
344,89,13,0.8727969348659004,0.8743038806387157,0.871297904359
345,91,13,0.8717296113847838,0.8732508613807889,0.8702160564258783
346,93,13,0.8707991242474001,0.8724037927675233,0.8692367120426899
347,95,13,0.8701149425287357,0.8717555141178488,0.868516950719683
348,97,13,0.8694033935413246,0.8710065987661239,0.8678247035230843
349,99,13,0.8687465790914066,0.8704150243216018,0.8671512661031319
350,1,15,0.9250140056022409,0.9245151663890414,0.9244012449684298
351,3,15,0.9288795518207283,0.9284600808991627,0.9282094430608856
352,5,15,0.9288235294117647,0.928499446953371,0.9281074379138585
353,7,15,0.9271148459383753,0.9268659409734227,0.9264019193893421
354,9,15,0.9259663865546218,0.9258546598449797,0.9252420095902647
355,11,15,0.9240896358543418,0.9241456563244125,0.9233200857965651
356,13,15,0.9221848739495798,0.9222883575129392,0.921356361306484
357,15,15,0.9197759103641456,0.9199419379942168,0.91892941611273
358,17,15,0.9184313725490196,0.9186472916354578,0.9175532073826458
359,19,15,0.916498599439776,0.9168178363170305,0.9156138867613244
360,21,15,0.9149579831932773,0.9153727574622108,0.9140176719087156
361,23,15,0.9126890756302521,0.9131417044586355,0.9117130232960028
362,25,15,0.9122689075630253,0.9128707099494997,0.9112750636037583
363,27,15,0.9110924369747899,0.9117281372070503,0.9100755440122299
364,29,15,0.9092997198879552,0.9099598489816092,0.9082551599546086
365,31,15,0.9076470588235294,0.908469573931054,0.9065765220420113
366,33,15,0.9067507002801121,0.9075820579062117,0.9056717237556914
367,35,15,0.9055462184873949,0.9064069595273813,0.9044147067881502
368,37,15,0.9048459383753501,0.9057989605537632,0.9036914515393907
369,39,15,0.9030252100840336,0.9039983940356358,0.9018284802098778
370,41,15,0.9017366946778711,0.9028205505975316,0.900519952096484
371,43,15,0.9005882352941177,0.9018528831071441,0.8993382101270824
372,45,15,0.8989355742296918,0.9001623243516084,0.8976643182208075
373,47,15,0.8979551820728291,0.8992057588751667,0.8966435331308261
374,49,15,0.8971988795518208,0.8984578753037926,0.895878595730766
375,51,15,0.896218487394958,0.897647976878892,0.8948821673127811
376,53,15,0.895126050420168,0.8966672166927758,0.8937779343274486
377,55,15,0.8945378151260505,0.8960342268491377,0.8931563394902691
378,57,15,0.8934453781512605,0.8950169590863162,0.8920485201914788
379,59,15,0.8928571428571429,0.8944304529480192,0.8914322326684948
380,61,15,0.8921848739495798,0.8938411421989271,0.890750446852841
381,63,15,0.8907002801120448,0.8923581241359448,0.8892609494409405
382,65,15,0.8895238095238095,0.8912260241699425,0.8880240815031948
383,67,15,0.889187675070028,0.8909569164129415,0.8876978323271741
384,69,15,0.8880392156862745,0.8898603098185822,0.8865106216859571
385,71,15,0.8872268907563026,0.8891180677656987,0.8856902343411047
386,73,15,0.8861624649859944,0.8881542475569887,0.8845834477762816
387,75,15,0.8860224089635854,0.8880875653383814,0.8843954883637041
388,77,15,0.8852100840336135,0.8872959710420876,0.8835872144698673
389,79,15,0.884593837535014,0.8867950370769657,0.8829413632051282
390,81,15,0.8830812324929972,0.8854624638168233,0.881418180629397
391,83,15,0.8821568627450981,0.8844711964256742,0.8804660566050545
392,85,15,0.8812605042016807,0.8837443147767632,0.87954037144764
393,87,15,0.8808683473389356,0.8832796178062873,0.8791462531555098
394,89,15,0.8796638655462184,0.882144498838829,0.8778891069941303
395,91,15,0.8784873949579832,0.880917114932747,0.8767156510656106
396,93,15,0.8779551820728291,0.8804323393459559,0.8761567273258997
397,95,15,0.8767226890756302,0.8792207722688344,0.874923014260173
398,97,15,0.8762464985994398,0.8787529608401099,0.8744348912027663
399,99,15,0.8752941176470588,0.8778606819066246,0.8734562073264621
400,1,17,0.9240103270223752,0.9235851923665953,0.9234289993400175
401,3,17,0.928657487091222,0.9281630381810018,0.9280075528578159
402,5,17,0.9291738382099828,0.9286971322475474,0.9285204600824077
403,7,17,0.927768215720023,0.9274896455954196,0.9271488850588325
404,9,17,0.9253012048192771,0.9251784208482607,0.924680761307035
405,11,17,0.9227481353987378,0.9227120497772938,0.9221081268518688
406,13,17,0.9197647733792312,0.9198830563736777,0.9190893517846164
407,15,17,0.9185025817555938,0.9187972319328284,0.9178329604662137
408,17,17,0.9177854274239816,0.9182012002284253,0.9171435668197174
409,19,17,0.9152036718301778,0.9156914804051383,0.9145084151242792
410,21,17,0.9133390705679862,0.9138903346525463,0.9125545640121319
411,23,17,0.9127366609294321,0.9133862059463012,0.9119616335331807
412,25,17,0.9110441767068274,0.9116492738178424,0.9102447579433959
413,27,17,0.9092943201376936,0.9099653552391859,0.9084973818783715
414,29,17,0.9076018359150889,0.908359095972369,0.9067504697859284
415,31,17,0.9062248995983936,0.9071041729475702,0.9053298038159824
416,33,17,0.9041021227768216,0.9050841297493131,0.9031824463613234
417,35,17,0.9030694205393001,0.9041075390674529,0.9020946956518922
418,37,17,0.9017498565691336,0.9029382046688171,0.900818073291588
419,39,17,0.9002008032128515,0.9014163807367019,0.8992309360691264
420,41,17,0.8981640849110729,0.8995097828707834,0.8971731266643564
421,43,17,0.8967871485943775,0.8981888916222106,0.8957662091471882
422,45,17,0.8961273666092944,0.8975778944440383,0.8950681229253361
423,47,17,0.8949225473321859,0.8964269754069365,0.8938570981508673
424,49,17,0.893689041881813,0.8953649386209289,0.8925716982749421
425,51,17,0.8930866322432588,0.8947853691858201,0.8919565172630728
426,53,17,0.8913367756741251,0.8930880375049085,0.8901543527920474
427,55,17,0.8901893287435456,0.8920117573163578,0.8889800103509259
428,57,17,0.8895869191049914,0.8913798977899088,0.8883853815616725
429,59,17,0.8877510040160642,0.889580213253182,0.886517353291759
430,61,17,0.8864888123924268,0.8884488018154008,0.885199178738058
431,63,17,0.8848537005163511,0.8868780952393077,0.8835640143820284
432,65,17,0.883907056798623,0.8858968701058144,0.8825992788496736
433,67,17,0.8824440619621342,0.884416662060921,0.8811048589126843
434,69,17,0.8819277108433735,0.8839982948766615,0.8805567604059261
435,71,17,0.8809236947791165,0.8830216089113654,0.8795352741813399
436,73,17,0.8798049340218015,0.8819723010640071,0.8783624203315543
437,75,17,0.8788296041308089,0.8810306484514221,0.8773841466107196
438,77,17,0.8773666092943201,0.8796687766774246,0.8758958032921195
439,79,17,0.8761044176706827,0.87850729937896,0.8746016386028501
440,81,17,0.8750143430866323,0.8775413660312701,0.8735133424971092
441,83,17,0.8739816408491107,0.876539642114263,0.8724444625857292
442,85,17,0.8733218588640276,0.8759680831941259,0.8717478991565274
443,87,17,0.872518646012622,0.8751619104781663,0.870922935382813
444,89,17,0.8715433161216294,0.8742473222024001,0.8699353265928848
445,91,17,0.8706253585771658,0.8733731027347265,0.8689824260540586
446,93,17,0.8695639701663798,0.8723486691829307,0.8678991699987506
447,95,17,0.8688755020080321,0.8716715855351438,0.8672152051443067
448,97,17,0.8676133103843947,0.8705251903241285,0.8659286021029079
449,99,17,0.8668961560527826,0.8697651429055047,0.8651886202125908
450,1,19,0.9205467372134039,0.9197942727473005,0.9197821133624375
451,3,19,0.9241622574955908,0.9236226713608764,0.9232918743274412
452,5,19,0.9263668430335097,0.9257893820673564,0.9256739484245058
453,7,19,0.9236331569664903,0.9232120652171982,0.9228549665832686
454,9,19,0.9216931216931217,0.9214054493952453,0.920920273326306
455,11,19,0.9192827748383304,0.9190544529870435,0.9184856015892704
456,13,19,0.9170487948265726,0.9168883942394139,0.9162277139360884
457,15,19,0.9154027042915932,0.9154088997292178,0.914548371599323
458,17,19,0.9134920634920635,0.9136191294466744,0.9126101243377788
459,19,19,0.9114638447971781,0.9115653801522887,0.9104965971336615
460,21,19,0.9095825984714874,0.9097371346743183,0.9085776864218555
461,23,19,0.9077601410934745,0.9080658387099716,0.9067365031759861
462,25,19,0.9060258671369783,0.9063136746726045,0.9049717705675799
463,27,19,0.9038212815990594,0.9040096129672609,0.9027016830085145
464,29,19,0.9016754850088183,0.9020321798775705,0.9005318603411938
465,31,19,0.8997648442092887,0.9002255790482916,0.8985966534356654
466,33,19,0.8980305702527924,0.8985635147018206,0.8968743580214464
467,35,19,0.8962962962962963,0.8968769139582846,0.8950985130503852
468,37,19,0.8952087007642563,0.8956947714170396,0.8939738728300004
469,39,19,0.8948559670781893,0.8953931668793045,0.8935795704416272
470,41,19,0.8932392710170488,0.893730699648302,0.8919646890595336
471,43,19,0.8918577307466197,0.8924437124690897,0.8905810420503968
472,45,19,0.8901528512639624,0.8907628920477698,0.8888104076227579
473,47,19,0.8892710170487949,0.889914454592374,0.8879085828486831
474,49,19,0.8880658436213992,0.8887652784157615,0.8866861541331128
475,51,19,0.8870664315108759,0.8878826330611039,0.8856930610796132
476,53,19,0.8850970017636685,0.8859090646336995,0.8836974865979739
477,55,19,0.8839800117577895,0.8848689500909312,0.8825165592161541
478,57,19,0.8827160493827161,0.883649349865632,0.8812528815723363
479,59,19,0.8818930041152263,0.8827838852848178,0.8804034870426113
480,61,19,0.8807466196355085,0.8817496891673505,0.8792359746599374
481,63,19,0.8796884185773075,0.8807467915170017,0.878147505218023
482,65,19,0.8782774838330394,0.879336991636821,0.8767259410157937
483,67,19,0.8771017048794827,0.8781665470158245,0.8755077076780717
484,69,19,0.8762198706643151,0.8773384390246488,0.8745950966603011
485,71,19,0.8751322751322751,0.8763317341381276,0.8734958468044578
486,73,19,0.8741916519694297,0.8753908232131234,0.8725251965461233
487,75,19,0.8729864785420341,0.8742346226110846,0.8712840737412941
488,77,19,0.8717813051146385,0.873042410934268,0.8700700930540173
489,79,19,0.8710464432686655,0.8723099734742409,0.869314010629554
490,81,19,0.8703703703703703,0.8717516768924007,0.8686164025271909
491,83,19,0.8696061140505585,0.8709785566205881,0.8678496804848519
492,85,19,0.8684891240446796,0.8699083998708359,0.8666984609384574
493,87,19,0.8674897119341564,0.8689144211037932,0.8656846207372484
494,89,19,0.8664315108759553,0.8679585473618101,0.8646057168463912
495,91,19,0.866196355085244,0.8677601953505221,0.8643431856502705
496,93,19,0.8653439153439153,0.8670305491063555,0.8634722599230388
497,95,19,0.8645502645502645,0.8662810835019664,0.8626569180795484
498,97,19,0.8631981187536744,0.864942577180069,0.8612711725650011
499,99,19,0.8623456790123457,0.864171848896992,0.8603867463771033
500,1,21,0.9320976491862568,0.9314776263367133,0.9314251952170125
501,3,21,0.9335744424352019,0.9331178777935104,0.9330137740238106
502,5,21,0.9347197106690778,0.9343240757499875,0.9341709813492829
503,7,21,0.9326702833031947,0.9323971602463894,0.9321518719636874
504,9,21,0.9306509945750452,0.9304444953377559,0.9300896972879809
505,11,21,0.9284508740204943,0.9283828891753959,0.9278843263019066
506,13,21,0.9267329716696805,0.9267194954035878,0.9261484107754372
507,15,21,0.9241109101868595,0.924101509573102,0.923496792706889
508,17,21,0.9227245328511151,0.9228202224019372,0.9220729738086479
509,19,21,0.9213381555153707,0.9214580016469963,0.9206655182936918
510,21,21,0.9190777576853526,0.9192404101698287,0.9183832334981851
511,23,21,0.9176311030741411,0.9178422771168412,0.9169201186656121
512,25,21,0.9163351416515974,0.9166280550777669,0.9156336777192333
513,27,21,0.9145569620253164,0.9149090780663787,0.9138328626027106
514,29,21,0.9126582278481012,0.9130045363336674,0.9119156613864204
515,31,21,0.9109403254972875,0.9113918280733395,0.9101608523452329
516,33,21,0.9100361663652803,0.9106183022997854,0.909239313064519
517,35,21,0.9084388185654009,0.9091317899211587,0.9076230911877324
518,37,21,0.9066907775768536,0.9074525356999861,0.9058347499341453
519,39,21,0.9055455093429777,0.9063424477472471,0.9046845837094132
520,41,21,0.9038878842676311,0.904760367287359,0.9030058130400009
521,43,21,0.902833031946956,0.9037956242566846,0.9019255568658966
522,45,21,0.9015973477998794,0.9025051871356382,0.9006673816287648
523,47,21,0.900210970464135,0.9012185331019783,0.8992430423633474
524,49,21,0.8994876431585292,0.9004792953729777,0.898479602117162
525,51,21,0.8980711271850512,0.8991708331253987,0.8970325475020197
526,53,21,0.8975286317058468,0.8987133623948008,0.8964511225355898
527,55,21,0.8964135021097046,0.8976304351735476,0.8953376964991449
528,57,21,0.8960216998191681,0.8972883050792924,0.8949334578256559
529,59,21,0.8951778179626281,0.8964022152860395,0.8940979041785907
530,61,21,0.8939119951778179,0.8952033389762448,0.8928045693267259
531,63,21,0.8930681133212779,0.894434995743784,0.891947002208024
532,65,21,0.8922543701024713,0.8936162936197078,0.8911040619309644
533,67,21,0.8911091018685955,0.8925129501608581,0.8899235988184786
534,69,21,0.890084388185654,0.89151252568891,0.8888988982924942
535,71,21,0.888878842676311,0.8903897623745769,0.8876831608867761
536,73,21,0.8882459312839059,0.889726575040959,0.8870252730133051
537,75,21,0.887462326702833,0.8889050738134767,0.8862224048844934
538,77,21,0.8865883062085593,0.888098189462975,0.8853276051578527
539,79,21,0.88625678119349,0.8877948545118123,0.8850049526130388
