"Vecinos vs porcentaje" 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 65 67 69 71 73 75 77 79 81 83 85 87 89 91 93 95 97 99
41 1,872324467 2,546995163 4,161031246 5,075790882 5,706027269 6,909671307 8,159604311 8,519388914 9,743022442 10,56765556 15,5523169 13,29332685 13,35594463 15,46987176 15,59484625 21,08173776 18,51715255 19,18876553 18,96298742 19,45000577 19,1183672 17,2200973 17,34075212 22,56361079 18,1590085 20,00198531 24,28367424 21,18325877 17,97605586 18,03048682 20,03501749 22,53052545 17,77321982 16,67434669 18,06329298 15,89279747 15,04963756 13,78763723 13,84608078 14,20501351 15,18211555 13,13077736 12,26979923 12,59242249 11,02854967 9,270712376 8,760126114 7,329551697 7,063989878 5,646119595
43 1,87180233 2,550355673 4,163303852 5,093627453 5,698130369 6,933780909 8,110610962 8,882737637 9,813812971 10,48681951 16,6131835 14,71535087 13,73397493 14,84973145 14,86149716 17,7847302 15,94131064 20,19665146 17,40460777 18,28713369 19,39026666 17,21587038 20,87124658 18,48276138 18,42886448 20,09558082 23,54173589 19,70040059 17,95565844 18,05363774 20,06481791 19,96081161 18,09411168 16,84898615 17,22648787 15,8580482 15,03819942 13,79316378 14,3936832 14,35214496 14,18240142 12,91820216 12,64356494 11,45877099 10,70826221 9,255758762 8,824905157 7,31445384 6,854367018 5,582878828
45 1,872709751 2,583806038 4,090762854 5,029582024 5,705088615 6,810027838 8,161999702 8,718376637 9,981073141 10,44421649 12,3501544 13,52945852 13,75811553 14,98993731 14,82318091 17,22136855 17,21565413 18,64665842 21,40070486 18,93788171 18,52065349 17,21202278 17,31195378 20,3544085 20,56005454 21,14458537 19,60440874 19,70423079 17,91298556 18,10169649 18,74941444 20,02729535 17,53594208 17,08025861 17,13600183 15,93279552 14,99111342 13,77157211 15,3042171 14,18154097 13,80411124 13,33802462 12,3426373 11,47319603 11,26806855 9,27031064 8,838029385 7,311512947 7,223730087 5,599860668
47 1,873637438 2,601678133 4,10696888 5,008238554 5,681621313 6,836829662 8,181825876 8,655224085 9,834930897 10,71400619 13,21753073 14,35669017 13,90844345 16,19271183 17,32261896 15,64695477 18,48669076 19,2012043 18,64169383 21,0112021 20,83316064 17,30705047 18,35424685 18,72035241 22,23573899 19,98447943 18,66286683 19,58337688 17,98226023 18,09486914 20,81873584 17,82465291 17,09993196 17,3438108 17,19896388 15,91557837 15,04648685 13,77272272 14,74301481 13,92722726 13,65411401 13,22071862 12,39416552 11,58257294 10,76425552 9,268672943 8,762619019 7,328255415 7,103209257 5,628112078
49 1,878656626 2,58878541 4,145611048 5,037808895 5,687062979 6,993345499 8,158221245 9,194735527 9,798747063 10,25015354 13,62263775 14,27996087 15,02985835 15,18405223 15,17857003 16,94616055 17,95731974 18,00257969 21,8510251 22,48131967 20,8759706 17,25436568 17,46373796 19,17877555 20,80206418 21,59481072 19,44800854 20,3667345 17,97820592 18,06074286 19,20892429 18,6860857 17,07629347 16,78367209 17,39513016 15,84318566 15,01517677 13,78061914 14,09558916 14,08680272 13,63420129 12,90241814 12,25351787 12,13722897 10,72000575 9,269922018 8,857435942 7,339038134 7,028170109 5,552021503
51 1,900499105 2,684382439 4,108957767 5,084889174 5,706388474 6,907281876 8,146091223 8,586287022 10,0953455 10,3745966 12,44666481 14,06235361 15,38911581 15,27909565 15,02196145 17,81491828 18,24139166 19,01781344 20,6037879 18,50429368 20,47745395 17,93479729 19,41664457 19,23042631 21,69942665 21,34629631 22,57718825 19,75058031 17,99139953 18,09125328 18,72375631 16,95223141 17,22755265 16,49092817 17,82878089 16,91065097 15,00345588 13,7916975 14,1565392 14,27161455 13,66529369 13,12197804 12,32638192 11,95791578 11,03693604 9,266257048 8,93116045 7,314178228 6,79877305 5,604169369
53 1,904883385 2,668911695 4,08336091 5,087101936 5,701378584 7,01400423 8,081044912 8,518588781 9,728471994 10,43230844 12,65592527 12,85780787 14,79619288 15,79430723 14,6811862 20,11827326 15,95315146 17,54151011 18,54663897 19,62302423 20,35863853 17,2218461 17,62376642 18,6790719 23,28626442 18,95197654 22,09450269 19,56720591 17,95825458 18,39226246 20,99036002 16,69299841 17,48629761 16,74673533 17,22527838 16,78255463 15,02818584 13,78597975 14,60285163 14,08499217 13,65194082 13,05113387 12,13520384 12,16379404 10,73742461 9,281453609 8,773193121 7,313558817 6,644559383 5,547809362
55 1,896678209 2,572802305 4,095304251 5,010882616 5,668886662 6,854290962 8,096495628 8,533658504 9,893023968 10,45916247 12,27271438 13,72913933 14,50023985 18,02418113 14,36355686 20,01430368 15,9758625 16,54434443 17,56815267 19,03978777 19,53807211 17,21614456 17,36777306 20,98916769 18,29401445 18,83155012 24,668262 19,70224667 17,97892213 18,79942608 18,88969755 16,72224712 17,26354074 16,69927406 17,16488862 17,13169432 14,98474693 13,84215331 15,38619041 14,41712785 13,64973998 12,96447492 12,09174848 11,92529035 10,74282193 9,268621683 8,976598501 7,3338871 6,672464371 5,542855263
57 1,885312319 2,554995537 4,113285542 4,99117136 5,792147875 6,786469698 8,187329531 8,522638798 9,998796701 10,3635776 14,82278633 12,45690036 12,44053531 15,48049879 17,89386415 16,71699119 17,08585715 16,82243133 18,25729156 20,34915423 19,03214741 18,75182128 18,37745953 20,58135176 19,42355847 19,06654286 24,499897 21,04038668 17,93589687 21,63657188 18,61413765 16,75863242 17,78265405 16,71616411 17,57992053 17,18501496 15,01619339 13,84977508 14,603122 14,15528202 13,67074466 12,90985012 12,44083643 12,19345069 10,86651564 9,248427391 8,812431574 7,347293377 6,763827324 5,644792795
59 1,879233122 2,552785397 4,070014477 4,943002224 5,676031113 6,677620888 8,226125002 8,635656118 10,29339385 11,00832725 13,17413116 14,30625105 13,04265094 14,34166622 16,85248566 19,56191254 16,97935891 16,86186051 16,51723099 18,53040791 20,19419813 17,72632241 17,57698226 18,31623626 21,66078544 19,01486063 23,34119821 19,69184971 18,09249353 19,37358332 18,85420942 16,72326231 17,21306968 16,93908453 17,07635188 17,11707449 14,9806993 13,83019733 14,49770737 14,50949526 13,68286872 12,96009231 12,49133515 11,97679472 11,16932535 9,261146307 8,778471231 7,341054678 6,639806271 5,53418541
61 1,892894983 2,565409422 4,083832979 5,087719679 5,700403214 6,773219585 8,141477585 8,780080795 10,27955842 12,25372243 12,88646746 14,48714042 13,09819365 13,96224308 16,96732211 19,15971684 16,0548749 19,62565064 15,68256116 18,80109572 20,94845057 18,68172264 17,35534 19,10437202 23,32906795 18,95532203 24,27351546 19,59751606 20,22157931 19,66190457 20,76818395 16,69291902 17,92438602 17,50261688 18,18577981 15,94746614 15,02722907 13,83647037 14,66498065 14,32896757 13,75611377 12,71096683 13,02464199 11,71290898 11,25778127 9,260401726 8,875788212 7,33855629 6,645567894 5,516043425
63 1,890113354 2,558908701 4,07930851 5,073200226 5,675246716 6,736137867 8,091875553 8,757174492 9,892804861 11,69324756 12,17594266 13,77568388 13,12088966 13,98250008 16,64040184 17,67782259 17,00128031 17,87834072 21,08908892 17,00146699 18,46621227 17,98083544 19,31435537 19,82156587 20,58897543 20,84910583 23,87137723 19,55367613 18,32508683 18,11379623 18,1482625 16,78549385 17,0289309 16,81186628 17,23880196 16,15283918 15,06230307 13,77444863 15,55731702 14,53698397 15,01244044 12,65918303 12,58461404 11,6713531 10,93116689 9,323587418 8,769658327 7,335876703 6,67056632 5,609379053
65 1,892251492 2,555516481 4,067735672 5,018882513 5,701390505 6,706140518 8,160807371 8,69560051 9,817113161 11,18808055 13,49131036 13,73595357 14,07979417 14,11130166 17,15819025 19,34002495 17,19178057 17,17072082 20,34524918 18,06991959 20,06347203 17,75688291 17,37776256 19,79632258 22,76913428 18,59900713 24,08074331 19,58589482 19,88760471 18,14139581 18,12787771 16,75403166 17,35165143 16,84486723 17,46639037 15,95520353 15,04795861 13,77423024 15,5685041 14,0987463 14,02272248 12,68084097 12,41699958 11,63581157 10,95528841 9,394256592 8,756951809 7,339834452 6,872786045 5,567397356
67 1,891840935 2,557585478 4,086899757 5,061698675 5,708596945 6,733966112 8,123815298 8,496885538 9,896200418 12,47131777 12,82833552 13,86885357 14,44890428 14,1189332 18,19632077 19,30853319 16,96462631 16,58157134 19,53069043 16,83177805 20,14911294 18,17470193 17,38706779 22,82019472 20,49451447 18,8283813 24,86579418 19,54225636 19,62407565 19,24624157 18,15527725 16,77360678 17,72000146 16,87578297 17,13218832 15,89910746 15,03806973 13,86745119 15,42244387 14,6968267 13,96689606 12,98358583 12,13124609 11,76829123 11,11448288 9,388632536 8,742065668 7,326679945 6,687994242 5,624300718
69 1,890547514 2,555500269 4,073018312 5,020075083 5,660037756 6,713935614 8,115960598 8,492578506 9,762799025 16,65526962 13,56826019 12,27721214 14,43706679 14,79252625 16,87248611 16,7028954 17,40309834 20,76135898 16,6662972 19,36472535 18,84582424 19,0366199 17,33176708 23,62178779 23,27625418 21,18551779 24,52524567 19,54396081 18,09532523 18,04928517 19,4768374 16,70745635 17,21634221 17,06925511 18,35502434 15,8932631 15,02035427 13,86638212 14,7190516 14,69231009 13,71132255 12,75506473 12,20871949 11,67440295 10,90191102 9,404773235 8,756292105 7,33275342 6,817363739 5,586616993
71 1,914303303 2,653217316 4,090726852 5,025946856 5,778426409 6,677021742 8,092300415 8,716237307 10,14755011 12,83247447 12,26549244 13,73410034 13,1907506 15,46536946 18,42363334 15,69515419 15,75131345 21,55827045 16,59799123 17,23394823 18,54104996 20,01434565 17,35027313 20,75084424 21,88431263 18,41371155 25,12083983 19,60152221 17,94899821 20,32591081 18,8364203 16,70867372 17,27297759 18,51999235 17,72210717 15,8966167 15,04498434 13,89142084 15,31117249 14,1959157 13,73584247 12,87959719 12,25313067 11,774122 11,13444734 9,361993551 8,75066638 7,326679468 6,842506886 5,616627932
73 1,895116091 2,570358276 4,069386482 4,931209564 5,714817762 6,675564289 8,075382471 8,697932959 9,89710784 15,60343027 13,92260885 12,97891593 14,31834793 16,13271403 17,23077488 16,98498702 16,01901722 18,27351284 17,29243922 17,70705652 16,95026779 18,69384265 17,35953832 22,8732245 22,11854315 19,19693184 24,99168873 19,77799821 17,97177196 18,14930034 18,17189384 16,75152969 17,0290513 16,91442871 17,70361948 15,88851237 15,00691891 13,83430958 15,23185205 14,37445736 14,15901995 12,98714089 12,15988612 11,65839958 11,1035111 9,352540255 8,753287792 7,344432592 6,652320147 5,535378933
75 1,919879436 2,565623999 4,072140455 4,999554873 5,772531033 6,673090935 8,083992004 8,615174294 10,09874487 13,91072488 13,92053628 12,66300654 14,62357545 15,97475672 16,03103375 19,609622 16,31629825 16,193964 19,73309469 17,84127712 18,70944381 17,37850571 17,36041164 20,66956019 22,41829491 19,45316792 24,55438042 22,45324135 18,82542777 18,09886837 18,19105887 16,70427656 17,07975698 16,66736603 17,33918738 15,91505313 15,00781584 13,81215048 14,67720604 14,41087747 14,53962827 12,8808744 12,17017078 11,64482856 11,56670594 9,355886698 8,747961283 7,355268002 6,731000185 5,543911219
77 1,914644718 2,557628632 4,084256172 5,072689056 5,70819521 6,6949687 8,203945637 8,686934471 10,07223368 12,29586005 15,05306625 12,83311605 14,06371069 14,38463068 17,48752975 17,72509861 17,49953246 16,18299961 18,43726826 18,44769764 17,75828743 19,30230618 18,17415023 20,55659866 22,48097277 18,31740165 23,31968498 19,85457015 18,12347698 18,08960152 18,13528061 16,71835613 17,03381085 16,7088244 17,25611234 15,88740778 15,01805401 13,83584118 14,76762271 14,33365679 13,92747831 13,25327349 12,31802249 11,67367554 11,3052156 9,361292362 8,748530149 7,339556694 6,855043411 5,540346861
79 1,895673513 2,568533659 4,154196262 5,052924871 5,705787182 6,816938162 8,144717693 8,751640081 9,736685991 11,64922667 12,59044766 12,18546605 14,70930576 14,1746552 14,72238374 16,55117249 16,05405807 16,19199157 19,86922264 17,2950871 18,43706632 18,79123926 18,08774877 20,82474661 22,53587842 18,34141088 25,25480223 19,57735586 19,10355759 18,09319472 20,91487288 16,69850492 16,83571792 16,79931736 17,58569503 15,85828495 15,00248504 13,83071637 15,11876202 13,93160486 13,46380734 12,61682606 12,22748423 11,66451693 11,02198076 9,363744974 8,75578022 7,363714218 6,739872217 5,567196608
81 1,891178846 2,562309027 4,120471239 4,94788909 5,660343647 6,830142975 8,157746553 8,582135201 9,917886019 10,4906342 13,43499517 12,24564743 14,38470769 14,17834711 14,87169886 18,15528345 15,73796487 16,21655345 19,18339086 18,39856052 18,59985399 18,62863398 17,34828401 19,54760623 22,7595129 18,3731463 24,81660032 19,8868959 19,74346995 18,14800429 23,95164967 16,72194338 17,12915421 17,05021906 17,60568738 15,88563275 15,00544381 13,85659146 14,75836921 14,38327765 13,71139693 12,60586262 12,64050603 11,69237661 11,23444319 9,390183449 8,740005732 7,334337473 6,927144051 5,654878616
83 1,893527269 2,563077688 4,084515333 4,959930658 5,662058115 6,778648615 8,153561115 8,550046444 9,903934956 10,44134903 12,52604651 13,22183537 16,05932713 15,07040715 15,65920353 16,44020343 16,49858093 16,25569129 16,24035072 17,77070427 17,69425201 17,87832117 17,37842321 18,53613257 23,57334089 18,3482337 24,96716547 19,56497979 21,1450808 18,06162667 20,51419997 16,71956372 16,80071592 17,46867943 18,05054426 15,91876912 15,01752377 13,81500697 14,95379138 14,20195246 13,87971044 12,70452905 12,30514622 11,68707347 11,28334475 9,356544018 8,736736536 7,334313631 6,718931675 5,613612652
85 1,885293245 2,565863371 4,086883545 4,985942841 5,67363739 6,828371048 8,168591261 8,790611982 9,867010117 10,42815089 13,10154629 12,23349762 12,90806556 15,62218595 17,76628041 17,11841059 18,11610532 16,25540781 16,06457639 17,10723495 17,18257952 17,34786987 17,38026476 18,58490825 22,39023018 20,08022881 25,58395052 19,58442688 20,71084976 18,08022451 25,06064057 16,69771695 16,82421637 17,18264294 17,25012302 15,90848398 14,98590016 14,13622499 15,02407956 14,0976274 13,97884917 13,17887211 12,25669098 11,60588574 11,49074244 9,368755102 8,77526927 7,329640388 6,649044037 5,54044199
87 1,883206844 2,565339327 4,114578724 4,9417243 5,697291613 6,762195349 8,201225281 8,838129282 9,742652416 11,51407909 13,41846275 14,55424643 13,02384424 15,03757858 18,69530106 17,15555406 16,13123727 18,93746924 16,25671029 18,31315899 18,87253451 18,33421803 17,37081766 18,56898355 21,47894502 20,49666429 21,7476604 19,59166145 18,78620505 18,10486913 19,8027823 17,75153613 16,87573647 16,97181582 17,70792317 15,87379313 15,01606297 13,87915707 14,4693222 13,94412422 14,04299307 12,87988544 12,05497026 11,60919309 11,33391428 9,337790012 8,780348539 7,322636843 6,943214655 5,542016506
89 1,884643078 2,565915108 4,08338356 4,976294518 5,772083998 6,721544504 8,201442003 8,639860153 9,753206015 12,33940196 12,72786093 14,73031759 13,7201972 16,16794372 15,86403942 16,93772078 17,49013686 17,94020343 16,16223812 16,62283254 19,49344349 18,03112316 17,38472629 20,76690412 22,91199684 23,72578001 26,48020387 19,64031315 17,83976865 34,61820912 21,67944717 18,06760073 17,54553938 17,58388114 17,28798914 15,8775599 15,07245255 13,91925287 14,8634131 13,91455245 13,79961491 13,19146729 11,9693687 11,6211493 11,75686693 9,366108179 8,728055477 7,32084322 6,776882887 5,553498983
